Paranoia Agent;maps/anidb/224203.jpg
Canaan;maps/anidb/32066.jpg
Gosick;maps/anidb/221063.jpg
Jigoku Shoujo;maps/anidb/153446.jpg
Ichiban Ushiro no Daimaou;maps/anidb/45614.jpg
Ikkitousen;maps/anidb/4999.jpg
Ga-Rei-Zero;maps/anidb/65627.jpg
Green Green (2003);maps/anidb/534.jpg
Love Hina Christmas Special: Silent Eve;maps/anidb/221938.jpg
Ai Yori Aoshi;maps/anidb/224235.jpg
Seitokai Yakuindomo;maps/anidb/52832.jpg
Kannagi;maps/anidb/227759.jpg
Shiki;maps/anidb/240270.jpg
Black Cat;maps/anidb/58929.jpg
Appleseed (2004);maps/anidb/224520.jpg
Samurai 7;maps/anidb/246767.jpg
Kanokon;maps/anidb/8464.jpg
Blood: The Last Vampire;maps/anidb/221922.jpg
Saikano;maps/anidb/224654.jpg
Love Hina Haru Special;maps/anidb/20842.jpg
Working!!;maps/anidb/32911.jpg
Karin;maps/anidb/187289.jpg
Girls Bravo;maps/anidb/157474.jpg
Mnemosyne;maps/anidb/83986.jpg
Sora no Otoshimono;maps/anidb/40672.jpg
B Gata H Kei;maps/anidb/43375.jpg
R.O.D: Read or Die;maps/anidb/221655.jpg
Vampire Knight;maps/anidb/52983.jpg
Arakawa Under the Bridge;maps/anidb/221974.jpg
Nyan Koi!;maps/anidb/231318.jpg
Speed Grapher;maps/anidb/70363.jpg
True Tears;maps/anidb/221870.jpg
Jin-Rou;maps/anidb/133497.jpg
Ichigo 100%;maps/anidb/4559.jpg
Kiss X Sis (2010);maps/anidb/94179.jpg
Busou Renkin;maps/anidb/59776.jpg
He Is My Master;maps/anidb/180212.jpg
Kurenai;maps/anidb/83853.jpg
Bakuretsu Tenshi;maps/anidb/8233.jpg
Mahoromatic: Automatic Maiden;maps/anidb/221931.jpg
Kampfer;maps/anidb/52826.jpg
Mahou Sensei Negima!;maps/anidb/227552.jpg
D.N. Angel;maps/anidb/11013.jpg
Kokoro Connect;maps/anidb/228835.jpg
Denpa Onna to Seishun Otoko;maps/anidb/221977.jpg
Fate/Stay Night: Unlimited Blade Works (Movie);maps/anidb/223748.jpg
Dance in the Vampire Bund;maps/anidb/50312.jpg
Ima, Soko ni Iru Boku;maps/anidb/224605.jpg
Suisei no Gargantia;maps/anidb/231918.jpg
Bamboo Blade;maps/anidb/51308.jpg
Karas;maps/anidb/83975.jpg
Heroic Age;maps/anidb/83822.jpg
Grenadier: Hohoemi no Senshi;maps/anidb/3219.jpg
Seihou Bukyou Outlaw Star;maps/anidb/224054.jpg
Sankarea;maps/anidb/243883.jpg
Amaenaide yo!! / Ah My Buddha!!;maps/anidb/4851.jpg
Afro Samurai;maps/anidb/176932.jpg
Tonari no Kaibutsu-kun;maps/anidb/94550.jpg
Asu no Yoichi!;maps/anidb/13712.jpg
Kiss X Sis;maps/anidb/14170.jpg
Mayo Chiki!;maps/anidb/228416.jpg
Yosuga no Sora;maps/anidb/55953.jpg
Maria Holic;maps/anidb/221984.jpg
Freezing;maps/anidb/58013.jpg
C;maps/anidb/221336.jpg
Nisekoi;maps/anidb/148503.jpg
Ninja Scroll;maps/anidb/42966.jpg
Tasogare Otome x Amnesia;maps/anidb/79569.jpg
Aldnoah.Zero;maps/anidb/156428.jpg
Black Bullet;maps/anidb/147799.jpg
Koukaku no Regios;maps/anidb/224204.jpg
Shaman King;maps/anidb/222264.jpg
Abenobashi Mahou Shoutengai;maps/anidb/224213.jpg
Death Parade;maps/anidb/240112.jpg
K;maps/anidb/94914.jpg
Maoyuu Maou Yuusha;maps/anidb/127209.jpg
Ghost Hound;maps/anidb/16449.jpg
Date a Live;maps/anidb/129405.jpg
Ladies versus Butlers!;maps/anidb/41085.jpg
Zankyou no Terror;maps/anidb/224610.jpg
Neko no Ongaeshi;maps/anidb/31447.jpg
Seitokai no Ichizon;maps/anidb/53007.jpg
Scryed;maps/anidb/221972.jpg
Maburaho;maps/anidb/4768.jpg
X;maps/anidb/221591.jpg
Nogizaka Haruka no Himitsu;maps/anidb/1994.png
Michiko to Hacchin;maps/anidb/13614.jpg
Suzuka;maps/anidb/84012.jpg
Sola;maps/anidb/11877.jpg
Hyakka Ryouran: Samurai Girls;maps/anidb/221535.jpg
Akane-iro ni Somaru Saka;maps/anidb/59880.jpg
Gun X Sword;maps/anidb/201330.jpg
Macross Zero;maps/anidb/83856.jpg
They Are My Noble Masters;maps/anidb/6917.jpg	
Last Order: Final Fantasy VII;maps/anidb/10514.jpg
Strike Witches;maps/anidb/9879.jpg
Break Blade;maps/anidb/45076.jpg
Ano Natsu de Matteru;maps/anidb/77905.jpg
Panty & Stocking with Garterbelt;maps/anidb/78514.jpg
Zetsuen no Tempest;maps/anidb/126431.jpg
Inukami!;maps/anidb/238005.jpg
Mawaru Penguindrum;maps/anidb/66485.jpg
Casshern Sins;maps/anidb/64935.jpg
Druaga no Tou: the Aegis of Uruk;maps/anidb/13294.jpg
Hidan no Aria;maps/anidb/69241.jpg
Beelzebub;maps/anidb/60002.jpg
Kiddy Grade;maps/anidb/157674.jpg
Hagure Yuusha no Aesthetica;maps/anidb/84506.jpg
Ranma 1/2;maps/anidb/153485.jpg
Black Lagoon: The Second Barrage;maps/anidb/131092.jpg
Koukaku Kidoutai Stand Alone Complex;maps/anidb/130667.jpg
Suzumiya Haruhi no Yuuutsu (2009);maps/anidb/196098.jpg
Fullmetal Alchemist: Conqueror of Shambala;maps/anidb/221539.jpg
Koukaku Kidoutai S.A.C. 2nd GIG;maps/anidb/221622.jpg
Rurouni Kenshin: Meiji Kenkaku Romantan;maps/anidb/224003.jpg
Cowboy Bebop: Tengoku no Tobira;maps/anidb/228413.jpg
Zero no Tsukaima: Futatsuki no Kishi;maps/anidb/221877.jpg
Onegai Teacher;maps/anidb/221559.jpg
Shakugan no Shana Second;maps/anidb/7810.jpg
Nodame Cantabile;maps/anidb/84035.jpg
Darker Than Black: Ryuusei no Gemini;maps/anidb/221576.jpg
Toaru Kagaku no Railgun;maps/anidb/233282.jpg
Ookami to Koushinryou II;maps/anidb/233306.jpg
Higurashi no Naku Koro ni Kai;maps/anidb/94325.jpg
Zero no Tsukaima: Princesses no Rondo;maps/anidb/9846.jpg
Fruits Basket;maps/anidb/221603.jpg
Evangelion: Death & Rebirth;maps/anidb/11168.jpg
School Rumble Ni Gakki;maps/anidb/84007.jpg
Toaru Majutsu no Index II;maps/anidb/233290.jpg
Natsume Yuujinchou;maps/anidb/228319.jpg
